Time KWT WHT KWR DOL WHG WHH WHB SSL PIN BDF BDI BSF BSI SHD SHP DOG POL COD HER ATF HAL FHS REX FFS FFD SKL SKB SKO SBF POP RFS RFP RFD THO DFS DFD SCU OCT SQD SCH SCM SCO SPI SSO HAK CAP SAN FOS EUL TAN KIN CRO PAN PWN EBC BG COR SPG BFF BIV BC BO BD MA EUP ZL ZM ZS JEL GEL PTE PL PS BB PB DC DL DR DIN RelKWT RelWHT RelKWR RelDOL RelWHG RelWHH RelWHB RelSSL RelPIN RelBDF RelBDI RelBSF RelBSI RelSHD RelSHP RelDOG RelPOL RelCOD RelHER RelATF RelHAL RelFHS RelREX RelFFS RelFFD RelSKL RelSKB RelSKO RelSBF RelPOP RelRFS RelRFP RelRFD RelTHO RelDFS RelDFD RelSCU RelOCT RelSQD RelSCH RelSCM RelSCO RelSPI RelSSO RelHAK RelCAP RelSAN RelFOS RelEUL RelTAN RelKIN RelCRO RelPAN RelPWN RelEBC RelBG RelCOR RelSPG RelBFF RelBIV RelBC RelBO RelBD RelMA RelEUP RelZL RelZM RelZS RelJEL RelGEL RelPTE RelPL RelPS RelBB RelPB RelDC RelDL RelDR RelDIN MigWHT MigWHG MigWHH MigPIN MigBDF MigBDI MigBSF MigSHP MigSCH MigSCM MigSCO MigSPI MigSSO MigHAK PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
2.263000e+04 1378.201896 4307.953655 7169.632977 2601.660151 233397.357395 38734.826375 113436.125315 4538.765999 7055.421107 2716.108588 19.257044 329.861870 837.713215 22341.853446 35105.563729 103950.701039 2074276.382108 1678498.681992 544802.506626 1768353.918689 1162322.655481 297771.849768 184133.459679 651072.207164 162807.897003 21748.326388 24120.343141 24338.839077 295634.181341 147680.304504 452723.722708 39480.423608 96658.653743 103039.388306 1324956.431148 405020.323247 28565.576079 1363451.083526 670046.027677 8260.675035 623288.737257 103753.041251 1688.810599 71724.027913 129872.354615 1991277.863824 841560.895652 516341.721940 133197.922317 840936.419247 13981.602487 1560637.196236 161130.806102 985702.874203 337222.031226 855621.015619 1837.086240 35990.179145 42513.198808 1623741.103898 14696287.592744 335558533.099641 3287112.423292 4885495.214928 7885216.017004 20027634.230391 13923121.844080 21844762.129292 311095.993501 1747138.203448 61.496324 66022266.227031 114734960.903087 26332.148458 3433935.943421 0.000000 4747187.462855 9670335.882046 4281889931.247625 0.994939 0.636140 1.345647 0.601090 0.466785 0.193308 1.766570 0.786105 0.948967 0.369256 0.248527 1.179061 2.451064 3.631850 2.882935 5.353405 0.876956 2.114604 1.780161 0.983345 3.978027 1.274909 1.318715 1.522780 0.914871 1.262335 0.660539 2.032709 0.982990 0.724694 1.045729 0.883267 1.264278 1.573626 2.381986 2.184817 1.031070 5.827336 1.591865 0.276661 1.186042 2.633923 0.006142 0.161982 0.445177 0.984769 1.001590 1.639334 0.368245 4.507665 7.733144 0.748614 0.045503 0.219205 0.198123 2.188552 1.004115 1.052714 0.327880 0.395244 5.480357 133.080474 1.392070 15.764856 1.702544 1.584440 1.101495 3.592049 7.113040 4.620152 1.000000 29.138810 25.810345 6.538622 4.202144 0.000000 74.422898 151.604383 1.264093 2261.235698 233397.357395 38734.826375 0.000000 2128.679323 1.724041 33.907646 0.000000 8260.675035 623288.737257 103753.041251 1688.810599 71724.027913 129872.354615 0.125550 11237867565811166466801664.000000 64.054348 336.211358 -33447.317730 0.113806
2.299500e+04 1364.429794 4312.264364 7148.792650 2577.773856 230699.326933 38686.270014 114202.125837 4519.835238 7038.736873 2713.906613 19.071406 329.938381 840.443843 22579.474352 35115.907274 106805.437597 2060976.201541 1665649.785149 545042.669632 1765743.175278 1155212.767471 290327.101565 184489.142671 650192.351712 162219.533648 21480.552727 23563.069555 24277.435781 296187.993828 147857.765800 454215.885668 39265.217417 96548.996518 103649.720351 1319869.798728 406391.823540 28347.804579 1389474.040119 675514.206407 10069.255976 129089.088344 103467.716576 134245.100480 87195.076220 107789.461161 1995246.794529 843586.964231 519729.267368 132605.780661 850893.506816 14349.611619 1550459.271564 153497.458635 962791.759620 318936.038174 868667.028753 1837.332031 36031.234952 41747.398750 1638377.118796 14744691.882132 341604949.397885 3266330.244268 5001379.635322 7956618.925025 20057506.937006 13936613.192417 21950149.067400 317799.183346 1867241.993265 65.834309 66025479.269858 115121414.851655 27266.126487 3442982.986071 0.000000 4757194.215798 9753537.469157 4292150348.409494 0.984996 0.636777 1.341736 0.595571 0.461389 0.193065 1.778500 0.782826 0.946723 0.368957 0.246131 1.179335 2.459053 3.670478 2.883784 5.500422 0.871333 2.098417 1.780946 0.981894 3.953694 1.243034 1.321262 1.520722 0.911565 1.246792 0.645278 2.027581 0.984831 0.725564 1.049176 0.878452 1.262844 1.582947 2.372841 2.192216 1.023209 5.938557 1.604856 0.337233 0.245641 2.626679 0.488267 0.196922 0.369481 0.986732 1.004001 1.650090 0.366608 4.561038 7.936688 0.743732 0.043347 0.214110 0.187380 2.221922 1.004249 1.053915 0.321973 0.398807 5.498408 135.478446 1.383269 16.138800 1.717961 1.586803 1.102563 3.609379 7.266305 4.937756 1.000000 29.140228 25.897281 6.770541 4.213215 0.000000 74.579777 152.908756 1.267122 2263.467616 230699.326933 38686.270014 0.000000 2126.887810 1.707374 33.914968 0.000000 10069.255976 129089.088344 103467.716576 134245.100480 87195.076220 107789.461161 0.126120 11311617159373163289640960.000000 64.054348 344.460482 -33668.319027 0.116129
2.336000e+04 1350.965142 4317.078968 7128.232627 2554.373120 228073.788990 38631.793500 114966.145922 4501.453104 7021.565494 2711.976997 18.892227 330.022242 843.094015 22818.627990 33605.434725 109743.232892 2049794.533900 1654920.669610 546377.602107 1763559.489441 1148932.198280 283151.986895 184844.330632 649364.532889 161629.329993 21232.780839 23047.015926 24226.395548 296877.660004 148170.507175 455802.804066 39094.758461 96453.752675 104272.505425 1316666.319069 407772.744422 28153.036581 1415606.074060 681049.960788 10971.630284 230002.320375 102644.308470 1670.171412 97281.358048 116708.143737 1999253.238567 845656.951588 522591.403913 132127.263607 860738.661897 14723.769391 1544445.987180 146232.428790 940454.774807 301257.318393 881951.170631 1837.581334 36073.062446 41041.616804 1654276.086056 14792484.937026 347663794.162848 3246126.095008 5116058.555150 8027093.296048 20084196.339553 13945105.519988 22043889.607946 324537.569131 1981934.155215 70.451548 65991543.890981 115371463.569217 28229.413595 3450124.166383 0.000000 4765650.730153 9829365.071059 4302271723.171593 0.975276 0.637487 1.337877 0.590165 0.456138 0.192794 1.790398 0.779642 0.944413 0.368695 0.243819 1.179634 2.466807 3.709354 2.759741 5.651717 0.866605 2.084900 1.785308 0.980679 3.932198 1.212314 1.323806 1.518786 0.908249 1.232411 0.631145 2.023318 0.987124 0.727099 1.052841 0.874639 1.261598 1.592458 2.367082 2.199665 1.016179 6.050244 1.618007 0.367455 0.437666 2.605776 0.006075 0.219701 0.400053 0.988713 1.006465 1.659177 0.365285 4.613811 8.143632 0.740847 0.041296 0.209143 0.176994 2.255901 1.004386 1.055138 0.316530 0.402677 5.516230 137.881347 1.374713 16.508854 1.733178 1.588915 1.103235 3.624793 7.420375 5.241049 1.000000 29.125251 25.953531 7.009738 4.221953 0.000000 74.712352 154.097525 1.270110 2265.963548 228073.788990 38631.793500 0.000000 2125.326861 1.691289 33.922986 0.000000 10971.630284 230002.320375 102644.308470 1670.171412 97281.358048 116708.143737 0.126621 11373930441481731092512768.000000 64.054348 352.367941 -33854.966394 0.118464
2.372500e+04 1337.806811 4322.465516 7108.772537 2531.443140 225499.992779 38588.840460 115727.007088 4485.199568 7008.195316 2710.059863 18.717658 330.101404 845.646867 23059.706733 34536.350289 112762.335182 2037891.500563 1642981.726683 545596.088936 1761205.003706 1142591.497989 276058.190419 185174.460574 648493.027134 161039.000894 20980.445875 22528.459656 24165.936481 297539.360671 148444.798837 457405.862326 38897.561665 96315.758927 104887.400168 1313147.019404 409165.824411 27945.058886 1441776.044609 686649.096694 9622.999062 635825.027683 102016.499799 133230.788008 87290.813336 230436.279077 2002982.553645 847510.218860 523526.169063 131377.221146 870477.212617 15104.006549 1523013.492827 139314.093203 918674.671613 284174.741175 895478.015309 1837.834252 36115.930460 40396.386674 1671514.798845 14840219.420436 353750941.568037 3225403.500661 5233266.647042 8086060.136394 20082708.777100 13958437.938904 22143125.077818 331276.964667 1903157.373995 74.726442 66010093.268254 115812021.928826 29240.543589 3458490.770082 0.000000 4773688.829535 9909587.361078 4312555386.486528 0.965777 0.638283 1.334225 0.584867 0.450990 0.192579 1.802247 0.776827 0.942615 0.368434 0.241566 1.179917 2.474277 3.748543 2.836190 5.807199 0.861573 2.069859 1.782754 0.979370 3.910497 1.181942 1.326170 1.516747 0.904931 1.217765 0.616945 2.018269 0.989325 0.728445 1.056544 0.870227 1.259793 1.601849 2.360755 2.207179 1.008672 6.162094 1.631309 0.322287 1.209897 2.589838 0.484578 0.197138 0.789890 0.990557 1.008670 1.662144 0.363211 4.666012 8.353939 0.730567 0.039342 0.204299 0.166957 2.290501 1.004524 1.056392 0.311554 0.406873 5.534031 140.295472 1.365937 16.887070 1.745910 1.588797 1.104289 3.641111 7.574467 5.032731 1.000000 29.133437 26.052637 7.260815 4.232192 0.000000 74.838367 155.355191 1.273146 2268.761473 225499.992779 38588.840460 0.000000 2123.771902 1.675644 33.930786 0.000000 9622.999062 635825.027683 102016.499799 133230.788008 87290.813336 230436.279077 0.126886 11394286898911189940568064.000000 64.043478 361.600142 -33915.675713 0.120868
2.409000e+04 1324.911571 4328.347232 7090.023045 2508.891232 222974.674284 38551.678566 116486.053965 4469.662344 6993.863131 2708.224860 18.547040 330.179824 848.119762 23301.995615 34688.515344 115858.873154 2025059.191730 1630251.280950 543630.548459 1758758.561552 1136156.906657 269095.865358 185475.563955 647604.460974 160450.210450 20725.576490 22004.735232 24102.556789 298161.363463 148614.027884 459039.303888 38676.038525 96176.148986 105502.203509 1308896.870527 410575.454509 27732.212826 1467958.922384 692300.448106 7785.608649 725418.306578 101475.798490 1653.538704 69790.171996 287192.209125 2006863.820395 849320.053693 522932.177239 130436.819148 880117.193175 15490.375279 1508516.838284 132727.202911 897399.493507 267690.590582 909251.982122 1838.090810 36159.844064 39811.892602 1690132.106245 14887875.685117 359857928.867706 3205320.373054 5349502.105381 8145961.508127 20092419.637022 13971643.292556 22244975.998342 337982.489696 1793845.025788 79.098704 66000111.631775 116162120.735527 30311.267569 3466225.497890 0.000000 4780565.197814 9984654.480476 4322728179.086074 0.956468 0.639151 1.330706 0.579657 0.445940 0.192394 1.814068 0.774136 0.940687 0.368184 0.239364 1.180198 2.481512 3.787929 2.848686 5.966669 0.856148 2.053821 1.776332 0.978010 3.888475 1.152133 1.328326 1.514669 0.901623 1.202971 0.602602 2.012976 0.991393 0.729276 1.060317 0.865271 1.257967 1.611238 2.353114 2.214783 1.000989 6.273998 1.644736 0.260751 1.380382 2.576111 0.006014 0.157615 0.984438 0.992477 1.010824 1.660259 0.360611 4.717686 8.567638 0.723613 0.037482 0.199568 0.157273 2.325732 1.004664 1.057676 0.307046 0.411405 5.551802 142.717466 1.357432 17.262146 1.758843 1.589565 1.105334 3.657859 7.727785 4.743664 1.000000 29.129032 26.131394 7.526690 4.241657 0.000000 74.946170 156.532038 1.276149 2271.823069 222974.674284 38551.678566 0.000000 2122.268858 1.660343 33.938426 0.000000 7785.608649 725418.306578 101475.798490 1653.538704 69790.171996 287192.209125 0.126976 11381358447347776192774144.000000 64.032609 370.275384 -33876.490483 0.123290
2.445500e+04 1312.313696 4334.646856 7071.964910 2486.692769 220504.416153 38522.174987 117244.994126 4454.889573 6979.908316 2706.516947 18.380992 330.260480 850.519356 23545.747832 35197.065168 119039.067855 2012514.417637 1617849.512599 543132.113393 1756440.469847 1129933.978226 262354.291409 185746.300312 646724.882431 159866.484358 20477.924342 21491.611491 24040.718632 298797.144294 148795.526554 460741.116569 38470.354311 96034.555280 106121.155242 1304573.450773 412004.365237 27526.875167 1494172.649382 697952.188575 8030.578887 335625.957732 100531.286627 131917.786255 69312.675670 326011.216841 2010782.682613 851207.059077 519180.646411 129605.211996 889668.697411 15883.038355 1496402.915807 126449.300469 876488.131776 251819.724214 923277.608247 1838.351159 36204.828113 39288.494800 1710154.004403 14935104.983379 365988830.467182 3186529.674186 5467764.664488 8211321.953746 20115667.799847 13985460.952984 22348723.669440 344638.528249 1843527.804559 84.398712 66008557.306226 116569185.918571 31444.123644 3475140.431755 0.000000 4787348.441376 10060553.874637 4332985808.581507 0.947373 0.640082 1.327316 0.574528 0.440999 0.192247 1.825887 0.771577 0.938810 0.367952 0.237221 1.180486 2.488533 3.827553 2.890449 6.130448 0.850844 2.038197 1.774703 0.976721 3.867177 1.123269 1.330265 1.512612 0.898343 1.188597 0.588550 2.007811 0.993507 0.730166 1.064248 0.860669 1.256115 1.620691 2.345341 2.222491 0.993578 6.386035 1.658163 0.268955 0.638655 2.552134 0.479803 0.156536 1.117502 0.994415 1.013070 1.648348 0.358312 4.768884 8.784817 0.717802 0.035709 0.194918 0.147948 2.361608 1.004806 1.058992 0.303009 0.416278 5.569414 145.148945 1.349474 17.643764 1.772956 1.591404 1.106427 3.674918 7.879972 4.875046 1.000000 29.132759 26.222966 7.807993 4.252566 0.000000 75.052513 157.721932 1.279178 2275.119329 220504.416153 38522.174987 0.000000 2120.865673 1.645441 33.946214 0.000000 8030.578887 335625.957732 100531.286627 131917.786255 69312.675670 326011.216841 0.126874 11299686023403248914792448.000000 64.032609 378.744466 -33631.019663 0.125775
2.482000e+04 1300.014546 4341.366338 7053.993533 2464.886922 218101.193941 38484.550140 118002.657639 4440.125057 6964.330334 2705.071529 18.220600 330.349433 852.860097 23790.968944 33683.773681 122311.932245 2002075.997641 1607730.568860 544549.775679 1754542.005147 1124501.536166 255890.055329 185985.040808 645860.815953 159284.061439 20252.081766 21018.529633 23991.192514 299539.240021 149114.226732 462541.208707 38318.421623 95918.853540 106751.933024 1301973.445390 413454.383494 27348.372767 1520464.468146 703619.666601 9776.928646 95123.928067 100324.112310 1635.802146 84522.053924 343713.733749 2014714.728544 853215.870906 513571.518647 129043.012131 899140.861510 16282.239958 1493712.447600 120469.572028 855965.141439 236578.969011 937559.271516 1838.615378 36250.801780 38826.218445 1731564.507581 14974882.310242 372142105.821810 3168760.406518 5584552.052801 8281457.624111 20149599.483195 13993988.798632 22440945.578720 351277.237321 1993107.376737 90.498319 65984546.142495 116809379.037886 32631.628348 3482226.167006 0.000000 4792476.694892 10128278.949973 4343094648.422421 0.938494 0.641074 1.323943 0.569490 0.436193 0.192059 1.837686 0.769020 0.936715 0.367756 0.235151 1.180804 2.495382 3.867416 2.766175 6.298998 0.846431 2.025449 1.779336 0.975665 3.848585 1.095592 1.331975 1.510591 0.895070 1.175488 0.575595 2.003675 0.995974 0.731730 1.068406 0.857270 1.254602 1.630324 2.340667 2.230313 0.987135 6.498405 1.671627 0.327443 0.181009 2.546874 0.005950 0.190885 1.178183 0.996359 1.015461 1.630539 0.356758 4.819658 9.005614 0.716511 0.034020 0.190354 0.138994 2.398138 1.004951 1.060337 0.299444 0.421490 5.584247 147.589296 1.341949 18.020622 1.788099 1.594089 1.107102 3.690083 8.031763 5.270596 1.000000 29.122162 26.276999 8.102867 4.261237 0.000000 75.132910 158.783676 1.282162 2278.645824 218101.193941 38484.550140 0.000000 2119.685228 1.631037 33.954715 0.000000 9776.928646 95123.928067 100324.112310 1635.802146 84522.053924 343713.733749 0.126635 11177569715718060091899904.000000 64.032609 386.302994 -33264.178570 0.128271
2.518500e+04 1288.018561 4348.500129 7036.924036 2443.536798 215751.072485 38453.317322 118757.066381 4426.852075 6952.168698 2703.670647 18.064789 330.436062 855.119593 24038.209562 33934.291715 125678.739898 1991905.546704 1597409.786147 545236.706878 1752632.048636 1119306.679042 249566.515936 186210.022289 644943.526013 158707.352434 20029.877946 20557.736447 23937.566302 300303.163724 149482.543345 464374.536341 38169.017680 95770.942594 107376.551033 1299884.662872 414927.464496 27168.404171 1546785.665846 709327.224808 10427.499364 439688.071917 99764.977665 130932.288572 92357.824144 338902.144482 2018340.943173 855104.425454 507182.283854 128829.478054 908539.959860 16687.923103 1477304.464487 114773.225406 835890.512903 221958.122172 952101.703151 1838.883805 36297.978929 38425.430026 1754426.812055 15011496.845723 378325959.066818 3150595.232571 5703681.956892 8348923.664271 20157324.845151 14005933.743721 22535034.853261 357912.161496 2017941.593021 96.501824 66003976.301292 117213727.974291 33860.482733 3490302.280137 0.000000 4797018.348166 10198324.112990 4353354148.037808 0.929834 0.642127 1.320740 0.564557 0.431493 0.191903 1.849435 0.766721 0.935079 0.367565 0.233140 1.181114 2.501993 3.907607 2.786748 6.472387 0.842131 2.012447 1.781580 0.974603 3.830806 1.068518 1.333586 1.508445 0.891829 1.162591 0.562976 1.999196 0.998514 0.733538 1.072641 0.853928 1.252667 1.639863 2.336912 2.238260 0.980639 6.610900 1.685187 0.349231 0.836673 2.532680 0.476218 0.208582 1.161690 0.998153 1.017709 1.610254 0.356167 4.870040 9.229995 0.708641 0.032412 0.185889 0.130404 2.435336 1.005098 1.061717 0.296353 0.427055 5.597901 150.041775 1.334256 18.405038 1.802666 1.594700 1.108047 3.705554 8.183467 5.336267 1.000000 29.130738 26.367959 8.408008 4.271120 0.000000 75.204110 159.881792 1.285191 2282.403898 215751.072485 38453.317322 0.000000 2118.545294 1.617068 33.963203 0.000000 10427.499364 439688.071917 99764.977665 130932.288572 92357.824144 338902.144482 0.126305 11038470940249480402829312.000000 64.032609 395.115008 -32846.351884 0.130837
2.555000e+04 1275.955940 4356.007812 7020.561389 2422.530599 213441.286091 38425.000326 119507.994677 4414.400749 6940.115419 2702.266505 17.912082 330.518764 857.302903 24286.824500 34233.155512 129139.192808 1980234.137956 1585663.388846 543323.378144 1750400.420015 1113890.856010 243365.213353 186406.754374 643944.802188 158138.293803 19801.401262 20086.044643 23875.420121 300961.705241 149730.410095 466212.833690 37979.782500 95604.432386 107992.868240 1296815.311042 416418.505472 26976.072404 1573076.683590 715098.879778 8985.510194 770834.099814 98825.544974 1620.555145 81286.289755 315985.268402 2022066.119597 856885.304700 501497.997801 128469.128911 917871.723148 17099.435343 1460181.725234 109350.243290 816304.445050 207943.285115 966909.518500 1839.156677 36346.436301 38086.312717 1778818.710222 15042971.139006 384542068.730072 3132184.504362 5821886.606439 8413311.009999 20159471.296416 14019303.956248 22632446.759854 364492.986723 1861460.919981 102.005912 66016476.156513 117562596.975847 35109.913340 3497808.327965 0.000000 4800291.015940 10263880.082658 4363552361.150619 0.921126 0.643236 1.317669 0.559704 0.426873 0.191762 1.861129 0.764565 0.933458 0.367374 0.231169 1.181409 2.508381 3.948021 2.811291 6.650599 0.837197 1.997649 1.775328 0.973362 3.812270 1.041967 1.334995 1.506109 0.888631 1.149330 0.550059 1.994006 1.000704 0.734754 1.076887 0.849694 1.250489 1.649276 2.331394 2.246303 0.973697 6.723267 1.698899 0.300937 1.466803 2.508831 0.005894 0.183578 1.083135 0.999995 1.019828 1.592207 0.355171 4.920061 9.457600 0.700427 0.030880 0.181534 0.122170 2.473212 1.005247 1.063134 0.293738 0.432992 5.609638 152.507046 1.326459 18.786469 1.816568 1.594870 1.109105 3.721572 8.333934 4.922468 1.000000 29.136254 26.446440 8.718258 4.280305 0.000000 75.255417 160.909530 1.288201 2286.379145 213441.286091 38425.000326 0.000000 2117.389262 1.603381 33.971333 0.000000 8985.510194 770834.099814 98825.544974 1620.555145 81286.289755 315985.268402 0.125938 10914717978779221107933184.000000 64.032609 403.995762 -32474.549778 0.133425
2.591500e+04 1263.448092 4363.883747 7005.133884 2401.816776 211172.757421 38410.366049 120258.072634 4402.544690 6928.578924 2700.889069 17.762700 330.602043 859.423595 24536.694720 35254.656551 132694.486850 1967532.716103 1572931.641023 541752.104310 1748006.188294 1108271.276644 237345.786657 186566.409583 642886.465081 157579.758054 19570.736590 19605.870552 23807.539126 301606.957528 149906.646350 468084.032814 37778.021486 95425.332311 108604.609199 1292375.825148 417943.575907 26777.770534 1599330.211538 720940.283751 7366.276173 558002.884191 98308.032969 129721.393613 65625.802534 283238.005504 2026137.065871 858723.319599 499454.579490 127999.552823 927144.191649 17516.998715 1444467.671080 104185.941001 797224.355839 194533.574941 981987.440113 1839.434150 36396.198538 37809.213804 1804793.008065 15072798.925808 390790229.017477 3114744.154437 5942264.460861 8482073.998898 20177304.198017 14035052.366923 22735880.317273 371003.522894 1833419.551058 108.456000 66054266.927824 117996057.381543 36352.181710 3506997.222889 0.000000 4803890.585709 10330720.972363 4373872203.309727 0.912097 0.644399 1.314773 0.554918 0.422336 0.191689 1.872810 0.762511 0.931906 0.367187 0.229242 1.181707 2.514586 3.988640 2.895179 6.833694 0.831827 1.981609 1.770194 0.972030 3.793037 1.016195 1.336139 1.503634 0.885493 1.135941 0.536909 1.988337 1.002850 0.735619 1.081209 0.845180 1.248147 1.658618 2.323413 2.254530 0.966539 6.835474 1.712777 0.246707 1.061811 2.495693 0.471814 0.148210 0.970884 1.002008 1.022016 1.585719 0.353873 4.969764 9.688552 0.692889 0.029422 0.177291 0.114292 2.511779 1.005398 1.064590 0.291601 0.439315 5.620761 154.985028 1.319073 19.174913 1.831415 1.596281 1.110351 3.738581 8.482793 4.848315 1.000000 29.152933 26.543949 9.026729 4.291549 0.000000 75.311848 161.957412 1.291248 2290.539657 211172.757421 38410.366049 0.000000 2116.243635 1.589981 33.979423 0.000000 7366.276173 558002.884191 98308.032969 129721.393613 65625.802534 283238.005504 0.125925 10870225429363306497310720.000000 64.032609 412.728032 -32340.554142 0.136083
2.628000e+04 1251.243074 4372.212263 6989.614711 2381.410764 208962.880044 38386.725641 121007.972855 4390.055337 6914.191918 2699.756966 17.618266 330.695921 861.501673 24787.869974 33923.304857 136357.520872 1956707.525102 1562356.548027 542744.634792 1746139.151974 1103311.031471 231664.733354 186695.769020 641875.697953 157034.356949 19359.887144 19155.435383 23751.876653 302350.180568 150197.249819 470059.988411 37626.882978 95277.552949 109229.384454 1288809.189456 419519.617579 26605.236451 1625625.583012 726857.220669 7833.709224 97488.157850 97853.090458 1603.097085 67413.977798 245635.764135 2030551.935221 860787.475780 501190.965897 127659.827537 936368.737288 17940.936874 1442393.378565 99270.354241 778647.969925 181742.291263 997339.939816 1839.716044 36447.077819 37594.090798 1832338.068536 15102731.687893 397054904.842454 3098558.928958 6060961.921505 8557632.898357 20217769.978459 14044851.899685 22828168.822095 377436.566541 1969592.662857 116.258307 66044748.203170 118234278.044177 37555.886613 3514533.166496 0.000000 4806547.461487 10389271.854416 4384056592.986805 0.903286 0.645629 1.311860 0.550204 0.417917 0.191571 1.884489 0.760348 0.929971 0.367033 0.227378 1.182042 2.520666 4.029470 2.785845 7.022339 0.827250 1.968286 1.773437 0.970992 3.776061 0.991872 1.337065 1.501270 0.882428 1.123703 0.524574 1.983688 1.005321 0.737045 1.085774 0.841799 1.246214 1.668160 2.317001 2.263031 0.960311 6.947859 1.726834 0.262362 0.185508 2.484144 0.005831 0.152248 0.841991 1.004192 1.024472 1.591232 0.352934 5.019210 9.923029 0.691894 0.028034 0.173160 0.106777 2.551048 1.005552 1.066078 0.289941 0.446020 5.631923 157.469561 1.312219 19.557934 1.847730 1.599482 1.111126 3.753756 8.629881 5.208413 1.000000 29.148732 26.597539 9.325625 4.300771 0.000000 75.353501 162.875330 1.294255 2294.912554 208962.880044 38386.725641 0.000000 2115.304467 1.577005 33.988353 0.000000 7833.709224 97488.157850 97853.090458 1603.097085 67413.977798 245635.764135 0.126274 10908020717726510943830016.000000 64.021739 419.991462 -32453.435176 0.138753
2.664500e+04 1238.998798 4381.078819 6974.717711 2361.375410 206805.651775 38365.013077 121754.543098 4378.545968 6902.405370 2698.706673 17.478272 330.790724 863.514817 25041.078942 33766.610567 140132.089133 1946915.155435 1552416.635281 544070.134634 1744515.774183 1098732.200524 226220.676481 186829.652332 640866.113218 156502.456097 19158.812160 18725.606041 23696.851990 303173.169282 150591.931126 472097.340196 37497.934761 95108.017718 109852.841186 1286264.348485 421155.961284 26439.892389 1651945.725703 732847.942757 9484.172824 288966.907837 97170.070371 128628.995307 82001.769876 206719.973328 2034507.658930 862806.031390 504295.180619 127442.905174 945552.075487 18371.333427 1429695.927469 94589.301733 760562.351717 169559.874173 1012971.836446 1840.002302 36499.177638 37441.267679 1861503.075733 15132447.485444 403347266.334255 3082123.785761 6181822.495983 8631809.759831 20234206.937644 14055490.141934 22918246.532397 383852.728043 2059196.501858 124.373542 66055825.108622 118598097.384401 38823.497201 3522661.630604 0.000000 4809056.389295 10448945.731706 4394393136.028051 0.894446 0.646938 1.309064 0.545575 0.413602 0.191462 1.896115 0.758355 0.928386 0.366890 0.225571 1.182381 2.526557 4.070631 2.772977 7.216727 0.823110 1.955764 1.777768 0.970090 3.760390 0.968563 1.338024 1.498909 0.879439 1.112032 0.512803 1.979092 1.008057 0.738981 1.090480 0.838914 1.243996 1.677681 2.312426 2.271858 0.954343 7.060350 1.741066 0.317638 0.549869 2.466804 0.467841 0.185194 0.708595 1.006148 1.026875 1.601088 0.352334 5.068436 10.161079 0.685804 0.026712 0.169138 0.099619 2.591032 1.005709 1.067602 0.288763 0.453119 5.643005 159.965073 1.305259 19.947936 1.863746 1.600782 1.111967 3.768568 8.776583 5.445362 1.000000 29.153621 26.679382 9.640390 4.310718 0.000000 75.392834 163.810853 1.297306 2299.542239 206805.651775 38365.013077 0.000000 2114.442456 1.564449 33.997582 0.000000 9484.172824 288966.907837 97170.070371 128628.995307 82001.769876 206719.973328 0.126718 10975601363902938279313408.000000 64.032609 428.277277 -32655.631008 0.141495
2.701000e+04 1227.090578 4390.272417 6960.405955 2341.677465 204687.680491 38344.109563 122496.521590 4367.779039 6891.039807 2697.652526 17.341217 330.881253 865.464837 25295.866868 33684.438754 144017.267099 1936346.984192 1541628.933307 542716.712526 1742725.352207 1094093.878575 220960.786810 186955.038215 639830.817893 155985.897061 18955.248105 18294.753820 23636.992543 303992.551117 150915.718168 474169.178202 37339.956790 94919.661712 110469.601991 1283131.551464 422854.555729 26267.436480 1678228.492803 738915.867283 9887.505886 686863.461673 96707.845830 1587.566754 87546.168460 170644.816967 2038167.796311 864674.323579 506838.078214 127109.317834 954698.934869 18808.165175 1414332.460736 90133.018517 742948.632044 157966.728050 1028888.040509 1840.294761 36552.769188 37351.739103 1892359.926677 15163687.192842 409661931.394128 3065125.189576 6301659.812468 8701349.561668 20235265.760530 14066671.473578 23009733.895770 390200.734332 1942339.082042 131.795123 66054274.863532 118929152.070142 40433.488897 3529707.939415 0.000000 4810623.564194 10504799.406439 4404695143.754889 0.885850 0.648296 1.306378 0.541024 0.409366 0.191358 1.907670 0.756490 0.926857 0.366747 0.223802 1.182705 2.532262 4.112049 2.766229 7.416812 0.818642 1.942173 1.773346 0.969094 3.744515 0.946043 1.338922 1.496487 0.876536 1.100216 0.501004 1.974093 1.010782 0.740570 1.095265 0.835380 1.241533 1.687101 2.306794 2.281021 0.948119 7.172682 1.755482 0.331146 1.307017 2.455070 0.005774 0.197715 0.584937 1.007958 1.029098 1.609161 0.351412 5.117465 10.402688 0.678434 0.025453 0.165221 0.092808 2.631744 1.005869 1.069170 0.288072 0.460630 5.654654 162.469431 1.298060 20.334635 1.878760 1.600866 1.112852 3.783612 8.921727 5.136343 1.000000 29.152937 26.753855 10.040172 4.319341 0.000000 75.417403 164.686486 1.300347 2304.342291 204687.680491 38344.109563 0.000000 2113.570249 1.552167 34.006497 0.000000 9887.505886 686863.461673 96707.845830 1587.566754 87546.168460 170644.816967 0.126985 11030965586035402675847168.000000 64.032609 436.792178 -32821.138847 0.144261
